id;price;msrp_price;original_price;good_offer;seller_rating;seller_count_rating;car_rate;consumers_review;n_photos;City MPG;Drivetrain;Engine;Exterior Color;Fuel Type;Highway MPG;Interior Color;Mileage;Stock;Transmission;VIN
55-749422623;$31,528;$32,525;;;4.9;373;5;5 reviews;23;25;4WD;1.5L I4 16V GDI DOHC Turbo;Mercury Gray Metallic;Gasoline;26;Black;0;M91562;Automatic CVT;JA4AT5AA5KZ003422
345-762565018;$32,998;;;Good Deal;4.6;32;4.8;113 reviews;16;17;4WD;4.0L V6 24V MPFI DOHC;Midnight Black Metallic;Gasoline;22;Redwood;44,984;U8797;5-Speed Automatic;JTEBU5JR5G5302352
338-765116022;$33,351;$37,999;;;4.8;600;5;1 reviews;8;21;AWD;Intercooled Turbo Regular Unleaded I-4 1.8 L/110;Deep Black Pearl;Gasoline;30;Titan Black;1;KM501718;6-Speed Auto-Shift Manual w/OD;3VWH17AU9KM501718
299-749969049;$39,240;$40,740;;;4.6;104;4.5;27 reviews;14;15;RWD;5.0L V8 32V PDI DOHC;Ruby Red;Gasoline;24;Ebony;20;19011;6-Speed Manual;1FA6P8CF4K5116320
151-752530682;$40,125;$42,998;;;4.3;1075;4.5;14 reviews;28;19;AWD;;Black;Gasoline;27;;120;190217;Automatic;5TDDZ3DC9KS216135
479-762783784;$26,122;;;Great Deal;4.9;1250;4.9;7 reviews;23;18;RWD;3.7L V6;Gun Metallic;Gasoline;26;carbon;19,157;11648;6-Speed Manual;JN1AZ4EH8JM571491
483-755747036;$60,240;$64,725;$62240;;5;143;5;1 reviews;18;16;4WD;3.5L V6 24V GDI DOHC Twin Turbo;Black;Gasoline;21;Ebony;4;KEA08081;10-Speed Automatic;1FMJK1JT0KEA08081
485-767248560;$14,995;;;Great Deal;4.8;638;4.5;70 reviews;33;20;All Wheel Drive;2.4L 4 CYLINDER;Dark Sapphire Blue Metallic;E85 Flex Fuel;29;Jet Black;47,458;16811;6-Speed Automatic;2GKFLUEK6G6259777
1-758106895;$28,112;$30,295;;;4.8;1666;4.6;164 reviews;17;26;AWD;Turbocharged Gas I4 1.5L/92;Pepperdust Metallic;Gasoline;32;Jet Black;0;197591;6-Speed Automatic;3GNAXUEV3KS557497
118-748977849;$35,860;$44,770;;;3.9;444;4.5;42 reviews;28;21;AWD;Gas V6 3.6L/223;Smokey Quartz Metallic;Gasoline;26;Jet Black;3;KZ132704;6-Speed Automatic;1GKKNULS1KZ132704
42-761268352;$43,395;$43,395;;;4.7;3044;5;1 reviews;20;22;AWD;2.0L I4 16V GDI DOHC Turbo;Orange;Gasoline;31;Black;4;19-43648;8-Speed Automatic;WBXHT3C51K5L37806
181-757010783;$55,815;$55,815;;;4.8;958;4.7;3 reviews;4;;AWD;2.0L I4 16V GDI DOHC Turbo Hybrid;Iridium Silver Metallic;Hybrid;;Black;18;9M0719;7-Speed Automatic;WDC0G5EB5KF494627
381-765627589;$15,614;$17,270;;;4.8;1666;4.4;18 reviews;17;29;FWD;Gas I4 1.4L/85;Red Hot;Gasoline;38;Jet Black/Dark Anderson Silver Metallic;0;197764;1-Speed Automatic;KL8CD6SA6KC733710
275-763810176;$63,120;;;Good Deal;4.6;91;4.8;46 reviews;9;;;4.6L 8 cyl;White 799;Gasoline;;;29,012;8441CP;7-Speed A/T;WDDUG8FB7FA168005
466-767084205;$29,895;;;Great Deal;5;21;4.9;7 reviews;32;20;AWD;3.0L I6 24V GDI DOHC Turbo;Alpine White;Gasoline;30;Coral Red / Black;33,082;2227V;8-Speed Automatic;WBA4B3C59GG528249
78-751578873;$17,285;;;;4.9;434;4.8;15 reviews;8;31;FWD;1.6 L;Gun Metallic;Gasoline;39;Charcoal;4;71857;Variable;3N1CN7AP3KL818639
454-767227244;$48,885;;;Good Deal;5;14;4.7;19 reviews;14;15;4WD;6.2L V8 16V GDI OHV;Iridium Metallic;Gasoline;22;Cocoa;48,059;10493;8-Speed Automatic;1GKS2HKJ8HR164311
218-760155451;$52,295;$52,295;;;3.3;88;4.8;20 reviews;10;19;AWD;Premium Unleaded V-6 3.5 L/212;Gunmetal Metallic;Gasoline;26;Ebony;92;2199089;9-Speed Automatic w/OD;5J8YD4H57KL015502
162-766326508;$42,219;$42,885;;;5;131;4.3;30 reviews;8;;4WD;4.3L V6 12V;Northsky Blue;E85 Flex Fuel;;JET BLACK;10;19C1294;6-Speed Automatic;1GCRYBEH9KZ275147
412-760465586;$39,975;;;;4.6;48;4.8;57 reviews;3;23;AWD;2.0L I4 16V GDI DOHC Turbo;Onyx Black;Gasoline;31;Oxide Red;177;19V793;8-Speed Automatic;YV4162UK9K2061345
331-763421194;$13,995;;;Fair Price;4.7;1176;4.6;120 reviews;30;29;;;Titanium;Gasoline;39;Charcoal;24,242;3079;Automatic;3N1AB7AP4FY323438
206-764348962;$42,615;$46,495;;;4.8;1418;4.7;34 reviews;4;22;AWD;2.0L I4 16V GDI DOHC Turbo;Blue Metallic;Gasoline;29;Ebony;2;195792;8-Speed Automatic;2FMPK4K96KBB59033
425-762584144;$23,530;;;;4.6;55;4.6;8 reviews;;57;FWD;1.6L I4 16V GDI DOHC Hybrid;Summit Gray;Hybrid;59;Black;0;12594;6-Speed Automatic with Auto-Shift;KMHC65LC7KU139368
67-761378047;$41,143;$44,945;;;4.9;733;4.5;71 reviews;32;18;FWD;Turbocharged I4 2.0L/122;Mosaic Black Metallic;Gasoline;27;Jet Black;7;221745;9-Speed Automatic;1GNERJKX2KJ221745
220-763707389;$26,487;$27,590;;;4.8;550;4.6;42 reviews;3;25;FWD;2.5L I4 16V GDI DOHC;Scarlet Ember Tintcoat;Gasoline;35;Sport Interior;5;N190799;Automatic CVT;1N4BL4CV3KC181777
169-759186161;$29,316;$33,780;;;4.8;1189;4.4;33 reviews;9;22;4WD;2.4L I4 16V MPFI SOHC;Diamond Black;Gasoline;31;Black;2;K519;9-Speed Automatic;3C4NJDCB0KT673433
144-763716048;$25,028;$25,028;;;4.7;605;5;34 reviews;6;27;FWD;4 Cylinder;Black Sand Pearl;Gasoline;31;Black;0;KR084122;Automatic;NMTKHMBX1KR084122
87-764766827;$16,155;$18,480;;;4.5;1374;4.8;6 reviews;25;30;FWD;1.5L I4 16V GDI DOHC;Stealth;Gasoline;39;Gray;12;41419;6-Speed Automatic;3MYDLBYV8KY517321
244-766798698;$45,765;$45,765;;;2.7;77;4.7;82 reviews;3;;AWD;3.5L V6 24V GDI SOHC;White Diamond Pearl;Gasoline;;Black;10;391031;9-Speed Automatic;5FNYF6H67KB068362
179-766428309;$22,609;$27,790;;;4.7;477;4.7;42 reviews;6;25;AWD;1.4L I4 16V MPFI DOHC Turbo;Coppertino Metallic;Gasoline;30;Ebony;2,047;BU4054;6-Speed Automatic;KL4CJESB7KB701982
438-758909658;$76,620;$76,620;;;4.9;1007;5;3 reviews;32;17;AWD;Twin Turbo Premium Unleaded V-6 3.0 L/183;Black;Gasoline;22;Magma Grey/Black;11;KA141996;9-Speed Automatic w/OD;4JGED6EBXKA141996
214-757625442;$37,828;$38,980;;;3.3;20;4.8;21 reviews;7;19;FWD;Regular Unleaded V-6 3.6 L/220;Maximum Steel Metallic Clearcoat;Gasoline;28;Black/Alloy;3;AD6940;9-Speed Automatic w/OD;2C4RC1BG0KR589090
447-751721858;$63,987;$70,570;;;4.7;82;5;2 reviews;24;;4WD;6.6L V8 32V DDI OHV Turbo Diesel;Graphite Metallic;Diesel;;Jet Black;2;19132;6-Speed Automatic;1GC4KYEY7KF155945
452-757574816;$44,610;$44,610;;;3.4;320;5;1 reviews;1;24;FWD;I4;Birch;Gasoline;36;Charcoal;15;VOK0518;Automatic with Geartronic;7JR102FK0KG000858
253-766536070;$71,270;$71,270;;;4.9;300;5;1 reviews;13;;AWD;3.0L I6 24V GDI DOHC Turbo;Gray Metallic;Gasoline;;Black;9;C200006;9-Speed Automatic;4JGFB5KB1LA015892
312-763061092;$20,994;;;Good Deal;4.9;1098;4.7;232 reviews;29;26;AWD;4 Cylinder;;Gasoline;33;;41,505;22200;6-Speed Shiftable Automatic;JM3KE4DY6G0889633
34-754036955;$24,615;$24,615;;;4.6;766;5;32 reviews;22;30;FWD;1.5L I4 16V GDI DOHC Turbo;Platinum White Pearl;Gasoline;38;Black;3;HN190309;Automatic CVT;1HGCV1F19KA003739
216-744239067;$50,060;$50,060;;;4;31;4.8;135 reviews;12;17;4WD;4 Cylinder;Billet Silver Metallic Clear Coat;Gasoline;23;Black;0;J181159;8-Speed Shiftable Automatic;1C4HJXEN9JW198010
291-751889707;$46,157;$49,620;;;4.8;1666;4.7;261 reviews;18;16;4WD;Gas V8 5.3L/325;Silver Ice Metallic;Gasoline;22;Jet Black;0;187079;6-Speed Automatic;3GCUKREC0JG504354
367-762240679;$33,341;$35,290;;;3;37;;;16;;RWD;V8;Glacier White;Gasoline;;Gray;9;19319N;Manual;1N6AF0KY3KN800218
441-755968838;$29,995;;;Good Deal;4.8;785;4.6;25 reviews;27;20;AWD;2.0L I4 16V GDI DOHC Turbo Flexible Fuel;Lava Gray Pearl;E85 Flex Fuel;28;Black;18,978;P16744;8-Speed Automatic;WA1L2AFP6GA006031
416-765120187;$15,495;;;Good Deal;4.8;346;4.8;206 reviews;31;28;FWD;1.4 L;Platinum Gray Metallic;Gasoline;40;Titan Black;31,123;U8801;Automatic;3VWDB7AJ8HM222108
334-767372226;$16,980;;;Good Deal;4.4;1887;4.7;101 reviews;31;21;AWD;3.5L V6 24V MPFI DOHC;Gun Metallic;Gasoline;28;Black;54,420;A28217;Automatic CVT;5N1AZ2MH0FN206299
283-741276950;$52,622;$52,622;;;4.8;46;4.5;2 reviews;13;;RWD;3.0L V6 24V DDI DOHC Turbo Diesel;Jet Black;Diesel;;Black;Not provided;JP613484;5-Speed Automatic;WDZPE7CDXJP613484
408-765514545;$18,807;;;Good Deal;4.8;360;4.8;10 reviews;30;19;4WD;3.5L V6 24V MPFI SOHC;White Diamond Pearl;Gasoline;28;Ivory;63,148;D002334T;6-Speed Automatic;5J6TF2H53FL002334
409-762806436;$28,996;;;Good Deal;4.7;83;4.9;115 reviews;32;19;AWD;3.6L V6 24V MPFI DOHC;Octane Red Pearlcoat;Gasoline;26;Black;44,484;11355P;8-Speed Automatic;1C4RDJDG0JC186759
75-756503658;$26,420;$26,420;;;4.8;303;4.4;17 reviews;25;26;AWD;1.4L I4 16V MPFI DOHC Turbo;Silver Ice Metallic;Gasoline;31;Jet Black;10;GV99443;6-Speed Automatic;3GNCJPSB7KL240905
314-761194235;$35,900;;;Good Deal;4.9;889;4.7;37 reviews;32;19;AWD;Straight 6 Cylinder Engine 3.0L;Glacier Silver Metallic;Gasoline;27;Black;23,074;BB4044;AUTOMATIC;5UXWX7C58G0S17830
403-766710871;$29,391;;;Good Deal;4.9;1098;4.6;158 reviews;34;18;AWD;6 Cylinder;Crystal Black Pearl;Gasoline;26;Black;21,574;22319;6-Speed Shiftable Automatic;5FNYF6H80GB031856
471-762160942;$18,895;;;Great Deal;4.9;1610;4.9;153 reviews;45;21;AWD;3.5L V6 24V GDI DOHC;White;Gasoline;29;Porcelain / Black;55,767;MAP3534;7-Speed Automatic;WDDHF8JB0EB005409
225-745706007;$54,030;$54,030;;;4.8;768;4.6;22 reviews;3;20;AWD;Premium Unleaded V-6 3.5 L/213;Black Obsidian;Gasoline;27;Java;15;19353;1-Speed CVT w/OD;5N1DL0MM7KC511563
346-767194462;$67,340;$67,340;;;3.9;55;4.5;23 reviews;;15;4WD;Gas V8 6.2L;Onyx Black;Gasoline;21;Jet Black;0;G93923;10-Speed Automatic;1GTU9FEL2KZ192954
304-765993139;$35,995;;;Fair Price;2;9;3.7;3 reviews;19;18;AWD;3.7L V6 24V MPFI DOHC;Chestnut Bronze;Gasoline;24;Graphite;32,631;8900;7-Speed Automatic;JN1BY1AR1JM220586
406-767532316;$21,800;;;Good Deal;4.4;38;4.8;24 reviews;32;22;AWD;2.0L I4 16V GDI DOHC Turbo;Black;Gasoline;33;Black;46,531;D612841A;8-Speed Automatic;WBA5A7C53ED612841
195-755350446;$23,316;$23,316;;;4.7;1138;4.8;102 reviews;9;27;FWD;1.8L I4 16V MPFI DOHC;Slate Metallic;Gasoline;35;Black;4;X9239;Automatic CVT;2T1BURHE7KC204949
370-765197372;$53,901;;;Fair Price;4.7;248;5;7 reviews;32;17;AWD;3.0L V6 24V GDI DOHC Twin Turbo;Polar White;Gasoline;21;Almond;18,694;183898LP;7-Speed Automatic;4JGDF6EE4GA629073
379-766092839;$22,500;;;Good Deal;4;512;4.9;53 reviews;21;22;AWD;1.8L I4 16V GDI DOHC Turbo;White;Gasoline;32;;6,853;P19036;6-Speed Automatic with Auto-Shift;3VWH17AU5HM524714
28-762112900;$38,980;$42,980;;;4.9;306;4.8;99 reviews;21;19;AWD;3.3L V6 24V GDI DOHC;Ebony;Gasoline;26;;Not provided;19075;8-Speed Automatic;5XYPKDA56KG463543
345-746519335;$59,277;$64,495;;;4.5;136;5;3 reviews;16;14;4WD;5.3L V8 16V GDI OHV;Onyx Black;Gasoline;21;Jet Black;3;19067;6-Speed Automatic;1GKS2GKC8KR139136
481-754367382;$19,485;;$19985;Great Deal;5;11;4.6;158 reviews;32;18;AWD;V6, i-VTEC, 3.5 Liter;Black;Gasoline;26;;93,933;012120;Automatic, 6-Spd;5FNYF6H8XGB012120
467-762040468;$54,247;$57,055;;;4.9;373;5;17 reviews;25;21;AWD;2.7L V6 24V GDI DOHC Twin Turbo;Ingot Silver Metallic;Gasoline;26;Ebony;8;L92677;8-Speed Automatic;2LMPJ8LP0KBL30158
344-763731863;$26,900;;;Good Deal;4.9;892;4.5;22 reviews;16;21;AWD;2.0L I4 16V GDI DOHC Turbo;Black Raven;Gasoline;31;Light Platinum / Jet Black;35,692;U8850;8-Speed Automatic;1G6AX5SX1G0124444
328-736578356;$28,597;;;Good Deal;4.6;663;4.8;274 reviews;32;;Front Wheel Drive;Intercooled Turbo Premium Unleaded I-4;Shadow Black;Gasoline;;Medium Light Camel;37,059;4490H;6-Speed Automatic w/OD;1FM5K7F86HGC38164
111-762166778;$29,922;$31,380;;;4.8;421;4.6;22 reviews;4;26;AWD;2.5L I4 16V MPFI DOHC;White;Gasoline;33;Beige;Not provided;190953;Automatic CVT;JN8AT2MV5KW388652
183-766254544;$20,295;$20,295;;;4.9;849;4.8;55 reviews;4;30;FWD;2.0L I4 16V MPFI DOHC;Deep Sea Blue;Gasoline;40;Black;9;K48169;Automatic CVT;3KPF24AD4KE089367
156-765576495;$58,285;$58,285;;;5;27;4.2;6 reviews;6;23;AWD;4 Cylinder Engine 2.0L;Alpine White;Gasoline;33;Black SensaTec;8;19200;AUTOMATIC;WBAJA7C52KWW07290
330-760375505;$72,901;;;Fair Price;4.7;248;4.9;11 reviews;32;17;AWD;3.0L V6 24V GDI DOHC Twin Turbo;Iridium Silver;Gasoline;22;Black;5,713;183317L;9-Speed Automatic;4JGDF6EE1JB160509
208-763268570;$42,730;$42,730;;;3.3;65;4.8;65 reviews;7;;4WD;3.6L V6 24V MPFI DOHC;Bright White Clearcoat;Gasoline;;Black;12;JK208;8-Speed Automatic;1C4RJFAG0KC619430
167-741096424;$58,265;$58,265;;;4.7;680;5;1 reviews;23;19;AWD;Gas V6 3.6L/217;Crystal White Tricoat;Gasoline;28;Jet Black;9;19017;6-Speed Automatic w/Manual Shift;2G61N5S35K9102755
438-758053548;$17,240;$17,240;;;4.6;663;4.5;8 reviews;20;28;FWD;Regular Unleaded I-4 1.6 L/97;Olympus Silver Metallic;Gasoline;37;Black;15;190151N;6-Speed Automatic w/OD;3KPC24A39KE065222
106-758238461;$54,000;$55,000;;;4.8;47;4.8;22 reviews;32;18;AWD;3.6L V6 24V GDI DOHC;Crystal White;Gasoline;25;Beige;5;N188772;8-Speed Automatic;1GYKNDRS5KZ188772
50-758351198;$21,325;$27,325;;;4.7;1048;4.9;14 reviews;11;25;4WD;2.4L I4 16V MPFI SOHC;Gray Metallic;Gasoline;30;Black;11;KZ018627;Automatic CVT;JA4AZ3A34KZ018627
411-760249308;$114,925;;;;4.9;740;;;6;;AWD;8 Cylinder;;Gasoline;;;0;195261;7-Speed;4JGDA7FB6KB207124
22-749073657;$45,940;$46,940;;;4.9;892;4.8;22 reviews;3;19;AWD;3.6L V6 24V GDI DOHC;Dark Mocha Metallic;Gasoline;26;Shara Beige;0;19108;8-Speed Automatic;1GYKNBRSXKZ137059
290-762878305;$44,875;$44,875;;;4.8;1346;5;1 reviews;;21;AWD;208-hp 2.0-liter I4;Pearlescent Black;Gasoline;30;Graphite;0;191236;7-Speed Double Clutch Automatic Transmission;SJKCH5CR7KA011682
222-759118195;$42,475;$42,475;;;3.6;33;4.8;21 reviews;3;19;FWD;3.6L V6 24V MPFI DOHC;Brilliant Black Crystal Pearlcoat;Gasoline;28;Black;0;C29803;9-Speed Automatic;2C4RC1EG6KR615980
391-759099057;$57,140;$57,140;;;4.8;785;5;2 reviews;4;23;AWD;2.0L I4 16V GDI DOHC Turbo;Brilliant Black / Black Roof;Gasoline;34;Black;10;A31379;7-Speed Automatic with Auto-Shift;WAUYNGF50KN000762
410-766793745;$69,745;$69,745;;;4.7;248;;;1;20;RWD;3.0L V6 24V GDI DOHC Twin Turbo;Gray;Gasoline;29;Saddle Brown;13;190081;9-Speed Automatic;WDDPK6GA5KF157166
23-765182424;$31,880;$31,880;;;4.9;889;5;2 reviews;6;22;AWD;3 Cylinder Engine 1.5L;British Racing Green Metallic;Gasoline;32;Carbon Black Leatherette;0;10430M;AUTOMATIC;WMWLU1C59K2F30120
93-746244036;$40,125;$40,125;;;4.8;1459;5;19 reviews;10;;4WD;3.6L V6 24V MPFI DOHC Flexible Fuel;Bright Silver Clearcoat Metallic;E85 Flex Fuel;;Black;15;R70317;8-Speed Automatic;1C6RR7FG1KS501536
29-746201530;$34,554;$41,135;;;3.7;109;4.7;26 reviews;32;21;AWD;2.5L I4 16V GDI DOHC;Satin Steel Gray Metallic;Gasoline;27;Ebony;7;N013623;6-Speed Automatic;LRBFX2SA9KD013623
106-766132296;$20,500;$20,935;;;4.9;2974;4.8;27 reviews;10;28;FWD;Regular Unleaded I-4 2.0 L/122;Machine Gray;Gasoline;37;Gray;10;KH466898;6-Speed Automatic w/OD;5NPD84LF3KH466898
16-766046117;$44,637;$46,865;;;4.7;82;4.5;71 reviews;15;18;AWD;3.6L V6 24V GDI DOHC;Silver Ice Metallic;Gasoline;27;Jet Black;2;19419;9-Speed Automatic;1GNEVHKW7KJ257653
445-753307356;$63,926;$69,590;;;4.9;133;5;7 reviews;27;;4WD;6.6L;Black;Diesel;;Jet Black;4;KF167239;Automatic;1GC1KTEY3KF167239
382-765898497;$52,050;;;;4.9;740;;;;;4X2;6 Cylinder;;Diesel;;;0;S1974;7-Speed;WD4PF1CD7KP064733
101-764873078;$45,805;;;;4.9;3640;4.6;67 reviews;26;19;FWD;3.5L V6 24V GDI SOHC;Crystal Black Pearl;Gasoline;28;Gray;10;PH192209;10-Speed Automatic;5FNRL6H82KB077453
101-763174737;$19,310;$19,310;;;4.6;464;4.8;97 reviews;6;24;FWD;1.6L I4 16V GDI DOHC;Bright Silver;Gasoline;30;Black;5;K15656;6-Speed Automatic;KNDJN2A21K7025310
47-746778268;$41,240;$45,870;;;4.7;439;4.8;181 reviews;16;19;4WD;5.7L V8 16V MPFI OHV;Billet Silver Metallic;Gasoline;24;Black;10;190187;8-Speed Automatic;1C6SRFGT0KN627182
58-763452635;$43,700;$48,788;;;4.7;1399;4.4;87 reviews;30;20;AWD;3.5L V6 24V PDI DOHC;Ooh La La Rouge Mica;Gasoline;26;;20;KS962262;8-Speed Automatic;5TDDZRFH4KS962262
152-748452919;$47,870;$47,870;;;4.9;849;4.8;15 reviews;4;18;AWD;3.6L V6 24V GDI DOHC;Red Quartz Tintcoat;Gasoline;26;Shale;9;B23403;9-Speed Automatic;5GAEVAKW9KJ144286
78-764955397;$38,408;$42,858;;;4.7;1399;4.4;87 reviews;27;20;AWD;3.5L V6 24V PDI DOHC;Midnight Black;Gasoline;26;;5;KS584216;8-Speed Automatic;5TDJZRFH9KS584216
471-766191155;$39,616;$42,965;;;4.8;1449;4.9;19 reviews;;18;FWD;3.3L V6 24V GDI DOHC;Circuit Silver;Gasoline;23;Gray;12;26902;6-Speed Automatic;KM8SR4HF8KU301993
377-766512341;$14,995;;;Great Deal;4.7;481;4.4;33 reviews;46;;AWD;Turbocharged Gas I4 2.3L/;Crystal Black Pearl;Gasoline;;Ebony;60,716;20111304;5-Speed Automatic w/OD;5J8TB1H57BA001304
103-761950028;$28,540;$28,540;;;4.3;1420;5;32 reviews;28;30;FWD;1.5L I4 16V GDI DOHC Turbo;Modern Steel Metallic;Gasoline;38;Black;8;20191318;Automatic CVT;1HGCV1F46KA043741
258-764470175;$60,049;$64,620;;;3;10;4.8;20 reviews;32;20;4X4;3.5L V6 24V PDI DOHC Twin Turbo;Ingot Silver Metallic;Gasoline;26;Black Leather;5;T9169;10-Speed Automatic;1FTEW1E47KFB10081
464-765337266;$22,495;;;Good Deal;4;39;4.7;29 reviews;31;22;AWD;2.0L I4 16V GDI DOHC Turbo;Black Raven;Gasoline;30;Jet Black;19,111;1559U;8-Speed Automatic;1G6AH5RX6G0175201
99-761150032;$20,064;$21,345;;;4.8;1632;4.8;55 reviews;12;30;FWD;2.0L I4 16V MPFI DOHC;Gray;Gasoline;40;Black;1;19K6270;Automatic CVT;3KPF34ADXKE066270
393-764671135;$39,888;;;Good Deal;4.8;238;4.6;22 reviews;21;20;AWD;3.5L V6 24V GDI DOHC;Black Obsidian;Gasoline;27;Graphite;6,169;33652U;Automatic CVT;5N1DL0MM9KC504386
156-761544984;$38,698;$39,610;;;4.6;218;4;1 reviews;13;;FWD;3.6L V6 24V MPFI DOHC;Bright Silver Metallic;Gasoline;;;0;19562;6-Speed Automatic;3C6TRVDG9KE503440
338-749110966;$16,995;;;Good Deal;4.2;23;4.8;95 reviews;21;23;AWD;Turbocharged I4 1.4/83;Quicksilver Metallic;Gasoline;30;Ebony;43,315;A2830;6-Speed Automatic;KL4CJGSB0FB218819
59-764511329;$29,695;$29,695;;;4.8;1018;4.4;69 reviews;9;28;AWD;Intercooled Turbo Regular Unleaded I-4 1.5 L/91;Modern Steel Metallic;Gasoline;34;Black;0;590875;CVT w/OD;5J6RW2H59KL004318
264-762875868;$65,980;;;Good Deal;-1;-1;4.9;589 reviews;16;15;4WD;Twin Turbo Regular Unleaded V-6 3.5 L/213;Oxford White;Gasoline;18;Black;7,235;B8365;10-Speed Automatic w/OD;1FTFW1RG0JFA67999
110-765336341;$24,670;;;;4.8;2683;4.9;55 reviews;11;31;FWD;1.5L I4 16V GDI DOHC Turbo;White Orchid Pearl;Gasoline;40;Black;20;20191101;Automatic CVT;SHHFK7H6XKU412466
97-766054539;$26,730;$28,730;;;3.5;54;4.6;22 reviews;27;26;AWD;2.5L I4 16V MPFI DOHC;Gun Metallic;Gasoline;33;Charcoal;6;193443;Automatic CVT;5N1AT2MV9KC782793
323-767119088;$20,980;;;Good Deal;4.4;1887;4.6;134 reviews;31;17;4WD;3.5L V6 24V MPFI DOHC Flexible Fuel;Oxford White;E85 Flex Fuel;24;Charcoal Black;65,657;A28201;6-Speed Automatic;1FM5K8D82FGC44260
123-759089706;$30,535;$30,535;;;4.9;220;4.6;22 reviews;5;26;AWD;2.5 L;Magnetic Black Pearl;Gasoline;33;Charcoal;0;N190185;Variable;JN8AT2MV0KW383200
119-752636287;$38,886;$39,635;;;4.9;533;4.8;65 reviews;4;;4x4;Regular Unleaded V-6 3.6 L/220;Bright White Clearcoat;Gasoline;;Black;2;KC579426;8-Speed Automatic w/OD;1C4RJFAG5KC579426
92-762254022;$29,745;;;;4.6;2482;4.7;25 reviews;5;25;AWD;2.5 L;Machine Gray Metallic;Gasoline;31;Black;10;191270;Automatic;JM3KFBCM5K0569809
177-765896229;$35,590;;;;3.8;166;4.6;67 reviews;24;19;FWD;Regular Unleaded V-6 3.5 L/212;White Diamond Pearl;Gasoline;28;Gray;0;190818;9-Speed Automatic w/OD;5FNRL6H71KB082134
269-756437882;$41,228;$46,105;;;3;10;4.8;20 reviews;31;20;4X4;5.0L V8 32V PDI DOHC;Magnetic Metallic;Gasoline;25;Black Cloth 40/Console/40;5;T9059;10-Speed Automatic;1FTEW1E57KFA04111
347-757128540;$10,455;;;Good Deal;4.4;48;4.6;126 reviews;25;27;Front-wheel Drive;I-4 cyl;Magnetic Gray;Gasoline;34;Dark Charcoal;64,533;UA18767;Automatic;5YFBU4EE5DP155132
112-755746908;$27,785;$30,940;$29785;;5;143;4.9;37 reviews;8;23;4WD;1.5L I4 16V GDI DOHC Turbo Flexible Fuel;Magnetic;E85 Flex Fuel;30;Charcoal Black;4;KUA28580;6-Speed Automatic;1FMCU9HD0KUA28580
394-763901292;$53,895;$53,895;;;3.7;3;;;16;23;AWD;2.0L I4;Audi Exclusive Color;Gasoline;31;Black;11;A0371;Automatic;TRUAEAFV0K1002557
347-763297658;$24,645;$24,645;;;4;158;4.7;30 reviews;19;23;FWD;2.0L I4 16V GDI DOHC;Dazzling White;Gasoline;30;Gray;17;HY913326;6-Speed Automatic;KM8J23A47KU925593
270-765753831;$37,190;$37,190;;;4.7;1176;4.4;5 reviews;;20;4WD;284-hp 3.5-liter DIG V6;Brilliant Silver Metallic;Gasoline;27;Charcoal;0;19-847;CVT Transmission;5N1DR2MM9KC615739
246-756651514;$44,165;$46,665;$46665;;4.8;571;4.8;22 reviews;6;;AWD;Gas V6 3.6L/222;Dark Mocha Metallic;Gasoline;;Sahara Beige;0;C19021;Automatic;1GYKNBRS7KZ129792
355-764520829;$49,415;;;;4.9;889;;;4;25;AWD;4 Cylinder Engine 2.0L;Mediterranean Blue Metallic;Gasoline;34;Black SensaTec;0;92118H;AUTOMATIC;WBA5R7C58KAJ79572
1-748693004;$25,671;$27,640;;;4.8;1666;4.8;146 reviews;17;27;Front Wheel Drive;Turbocharged Gas I4;Summit White;Gasoline;36;Jet Black;0;187209;6-Speed Automatic;1G1ZD5STXJF287225
81-765030192;$23,640;$24,640;;;4.5;2077;5;32 reviews;26;30;FWD;1.5L I4 16V GDI DOHC Turbo;;Gasoline;38;Gray;8;196236;Automatic CVT;1HGCV1F17KA058318
219-766474550;$30,528;$32,819;;;4.8;1632;4.9;25 reviews;12;;AWD;2.5L H4 16V MPFI DOHC;Magnetite Gray Metallic;Gasoline;;Black;1;19S8103;Automatic CVT;4S3BNAN67K3028103
396-764251701;$33,594;$34,245;;;4.9;133;4.5;71 reviews;24;18;FWD;3.6L;Silver Ice Metallic;Gasoline;27;Jet Black;10;KJ203307;Automatic;1GNERFKW3KJ203307
446-765657865;$51,990;;;Good Deal;4.4;185;4.7;93 reviews;11;;4WD;6.7L I6 24V DDI OHV Turbo Diesel;Red;Diesel;;Black;12,896;S0301R;6-Speed Automatic;3C6UR5FLXJG242031
215-764825848;$20,165;$20,165;;;4.6;124;4.8;55 reviews;6;30;FWD;Regular Unleaded I-4 2.0 L/122;Clear White;Gasoline;40;Black;9;B5262;CVT w/OD;3KPF24AD8KE087072
56-766411903;$57,063;$57,063;;;4.7;512;5;1 reviews;10;19;AWD;3.5L V6 24V PDI DOHC;Caviar;Gasoline;26;Black;5;K0643;8-Speed Automatic;JTJDZKCAXK2017920
71-763874734;$20,770;$25,270;;;4.9;462;5;4 reviews;27;23;4WD;2.0L I4 16V MPFI DOHC;Pearl White;Gasoline;29;Black;7;19320;Automatic CVT;JA4AR3AU8KU019642
