id;price;msrp_price;original_price;good_offer;seller_rating;seller_count_rating;car_rate;consumers_review;n_photos;City MPG;Drivetrain;Engine;Exterior Color;Fuel Type;Highway MPG;Interior Color;Mileage;Stock;Transmission;VIN
740227022.html;$34,935;$47,935;;;5;303;4.7;72 reviews;16;18;FWD;Gas V6 3.6L/217;Quicksilver Metallic;Gasoline;26;Dark Galvanized;5;BI7042;9-Speed Automatic;5GAERBKW3JJ274959
757482636.html;$32,096;$36,660;;;3.8;53;4.9;215 reviews;20;16;FWD;Intercooled Turbo Premium Unleaded I-4 2.3 L/140;White Metallic;Gasoline;22;Ebony;3;C22437;6-Speed Automatic w/OD;1FM5K7DH0JGC22437
747374538.html;$33,079;$36,945;;;5;68;4.8;82 reviews;13;21;Front-wheel Drive;I-4 cyl;Quartz White;Gasoline;27;;3;9304H;Automatic 8-Spd w/Shiftronic;5NMS53AD8KH027219
767178019.html;$23,995;;;Great Deal;4.8;1086;4.7;206 reviews;35;26;FWD;Turbo Gas/Ethanol I4 2.0L/;Ebony Twilight Metallic;E85 Flex Fuel;30;Jet Black;21,006;30587;9-Speed Automatic;3GKALPEX7JL318457
755669458.html;$46,522;$50,280;;;4.7;114;4.3;30 reviews;16;;4WD;EcoTec3 5.3L V8;Summit White;E85 Flex Fuel;;Jet Black;2;19-303;8-Speed Automatic;1GCRYGED9KZ186446
750553019.html;$38,824;$40,955;;;4;307;4.6;41 reviews;20;18;FWD;Regular Unleaded V-6 3.5 L/213;Shadow Black;Gasoline;27;Dune;10;C18-141;6-Speed Automatic w/OD;1FAHP2F85JG143094
763361943.html;$28,740;;;Great Deal;4.7;359;4.8;248 reviews;53;;Four Wheel Drive;5.3L 8 CYLINDER;Maroon;E85 Flex Fuel;;Black;22,003;HZ170390;6-Speed Automatic;1GCVKREC0HZ170390
766617385.html;$15,097;;;Great Deal;-1;-1;4.8;355 reviews;26;24;FWD;2.4L I4 16V MPFI SOHC;Blue;Gasoline;31;;23,938;1320015126;9-Speed Automatic;ZACCJABB5HPF57748
757447327.html;$25,812;$29,125;;;5;19;4.6;42 reviews;32;26;FWD;2.5 L;Gun Metallic;Gasoline;36;Charcoal;1;0NC19051;Variable;1N4BL4DV2KN300115
765532215.html;$12,970;;;Great Deal;4.8;424;4.9;227 reviews;26;27;FRONT WHEEL;1.4L;Black;Gasoline;40;BLACK;14,743;212949-H;AUTOMATIC;1G1BC5SM8J7212949
758214866.html;$18,995;;;Great Deal;4.8;1086;4.8;81 reviews;42;22;RWD;Intercooled Turbo Premium Unleaded I-4 1.8 L/110;Polar White;Gasoline;31;Black;34,842;28605;7-Speed Automatic w/OD;WDDGJ4HB0FG438175
750463188.html;$45,829;$49,425;;;2.5;15;5;19 reviews;7;;4WD;Regular Unleaded V-8 5.7 L/345;Delmonico Red Pearlcoat;Gasoline;;Diesel Gray/Black;10;00R10773;8-Speed Automatic w/OD;1C6RR7LT6KS536848
758214200.html;$30,995;;$31995;Good Deal;4.8;1086;4.8;9 reviews;45;20;RWD;Intercooled Turbo Premium Unleaded I-6 3.0 L/182;Jet Black;Gasoline;31;Black;41,245;28953;8-Speed Automatic w/OD;WBA5B1C55GG130948
765157363.html;$28,995;;;Good Deal;4.8;1086;4.8;395 reviews;37;;4WD;Regular Unleaded V-8 5.7 L/345;Brilliant Black Crystal Pearlcoat;Gasoline;;Diesel Gray/Black;29,512;30388;8-Speed Automatic w/OD;1C6RR7LT8HS555085
745260752.html;$18,975;$22,085;;;5;19;5;33 reviews;32;29;FWD;1.8 L;Scarlet Ember Tintcoat;Gasoline;37;Charcoal;4;0NC19004;Variable;3N1AB7AP3KY202135
753572850.html;$26,006;$27,210;;;5;169;4.6;22 reviews;20;26;FWD;2.5L I4 16V MPFI DOHC;Gun Metallic;Gasoline;33;Charcoal;6;N19016T;Automatic CVT;5N1AT2MT5KC719804
764867580.html;$14,883;;;Great Deal;5;99;4.3;206 reviews;28;20;FWD;2.4L I4 16V GDI DOHC;Champagne Silver;Gasoline;29;Light Titanium / Jet Black;34,111;19310A;6-Speed Automatic;2GNALBEK1D6349237
741773994.html;$18,760;$20,510;;;4.6;262;4.6;29 reviews;14;25;FWD;4 Cylinder;Thunder Gray;Gasoline;33;Black;23;HY19001;Automatic;KMHTG6AF0KU003745
760965459.html;$14,795;;;Great Deal;4.9;287;4.6;93 reviews;24;21;FWD;3.5L V6 24V MPFI DOHC;Magnetic Metallic;Gasoline;30;Dune;80,571;P9317;6-Speed Automatic;2FMPK3J80GBB73729
746713830.html;$28,125;$32,625;;;4.8;1125;4.9;316 reviews;32;22;FWD;2.0L I4 16V GDI DOHC Turbo;Bright White Clearcoat;Gasoline;31;Black;0;40186;9-Speed Automatic;1C4PJLLN0KD247874
760232179.html;$16,160;$17,160;;;4.5;761;4.4;18 reviews;32;29;FWD;1.4L I4 16V MPFI DOHC;Mosaic Black;Gasoline;38;Jet Black;0;KC749428;Automatic CVT;KL8CD6SA5KC749428
760055659.html;$45,117;;;;4.2;45;;;32;21;4WD;I4;Fuji White;Gasoline;25;Ebony;7;KH802010;Automatic;SALCP2FX4KH802010
755673691.html;$13,637;;;Good Deal;4.8;416;4.6;39 reviews;25;23;FWD;Regular Unleaded I-4 2.0 L/122;Silver;Gasoline;29;Black;31,748;061353-S;;JA4AP3AU2GZ061353
764633464.html;$41,995;;$42495;Good Deal;4.8;1086;4.8;14 reviews;48;;AWD;Premium Unleaded V-8 5.6 L/339;Majestic White;Gasoline;;Saddle Tan High Contrast;45,785;30237;7-Speed Automatic w/OD;JN8AZ2NC0G9402510
765905927.html;$14,990;;;Good Deal;5;17;4.6;108 reviews;27;18;4WD;3.5L V6 24V MPFI SOHC;Crystal Black Pearl;Gasoline;25;Gray;111,522;007023;5-Speed Automatic;5FNYF4H60DB007023
755214281.html;$22,154;$23,495;;;5;68;4.7;42 reviews;11;27;Front-wheel Drive;I-4 cyl;Sonic Silver;Gasoline;33;;3;9553H;Automatic 6-Spd w/Shiftronic;KM8K22AA6KU229408
761328940.html;$25,495;;;Great Deal;4.8;1086;4.2;12 reviews;40;;RWD;Premium Unleaded V-6 3.7 L/226;Malbec Black;Gasoline;;Graphite;37,698;29399;7-Speed Automatic w/OD;JN1BY1AP6FM542405
766800025.html;$41,981;;;Great Deal;4.7;308;5;13 reviews;47;24;RWD;2.0L I4 16V GDI DOHC Turbo;White;Gasoline;34;Black;12,049;BJWA57326;8-Speed Automatic;WBAJA5C5XJWA57326
757571232.html;$44,285;$44,285;;;4.9;475;4.8;15 reviews;16;18;Front-wheel Drive;V-6 cyl;Red Quartz Tintcoat;Gasoline;26;Brandy;33;KJ205578;Automatic;5GAERBKW7KJ205578
764163539.html;$25,395;;;;4.6;409;4.4;69 reviews;16;25;FWD;2.4L I4 16V GDI DOHC;White;Gasoline;31;Ivory;5;H190934;Automatic CVT;2HKRW5H30KH405637
763471121.html;$40,755;$40,755;;;5;932;4.6;67 reviews;18;19;FWD;V6 Cylinder Engine 3.5L;Lunar Silver Metallic;Gasoline;28;Gray;11;9H0401;AUTOMATIC;5FNRL6H70KB074350
758214109.html;$39,495;;;Good Deal;4.8;1086;4.7;55 reviews;46;20;RWD;Twin Turbo Premium Unleaded V-6 3.0 L/183;Iridium Blue;Gasoline;26;Quilted Graphite;131;29183;7-Speed Automatic w/OD;JN1FV7AP7JM640171
741833085.html;$28,043;$33,385;;;4.7;114;4.6;164 reviews;14;26;FWD;1.5L DOHC;Black Metallic;Gasoline;32;Jet Black;2;19-152;6-Speed Automatic;3GNAXKEVXKL105982
766709108.html;$39,499;$49,730;;;5;25;4.3;30 reviews;24;;4WD;5.3L V8 16V GDI OHV;Black;Gasoline;;;5;19-236;8-Speed Automatic;1GCRYEED4KZ282411
751920086.html;$47,842;$47,842;;;3.5;159;4.4;87 reviews;15;20;FWD;Regular Unleaded V-6 3.5 L/211;Gray;Gasoline;26;;0;292881;8-Speed Automatic w/OD;5TDYZRFHXKS292881
757437340.html;$20,535;$23,495;;;4.6;262;4.7;34 reviews;15;26;FWD;2.4L I4 16V GDI DOHC;Machine Gray;Gasoline;35;Gray;14;HY19130;6-Speed Automatic;5NPE24AF4KH759461
764099739.html;$24,277;;;Great Deal;4.7;359;4.9;589 reviews;47;18;Rear Wheel Drive;;Silver;E85 Flex Fuel;23;Dark Earth Gray;23,903;JFC55273;Automatic;1FTEW1C53JFC55273
760613354.html;$49,505;$49,505;;;4.7;308;5;6 reviews;32;24;RWD;2.0L I4 16V GDI DOHC Turbo;Alpine White;Gasoline;34;Venetian Beige;12;KBM19010;8-Speed Automatic;WBA4J1C53KBM19010
765905928.html;$11,990;;;Good Deal;5;17;4.8;75 reviews;27;20;RWD;3.5L V6 24V GDI DOHC;Arctic White;Gasoline;30;Almond Beige;137,563;591749;7-Speed Automatic;WDDHF5KB5CA591749
759424308.html;$20,357;$24,235;;;4.7;114;4.4;17 reviews;15;26;FWD;ECOTEC 1.4L I4 SMPI DOHC Turbocharged VVT;Silver Ice Metallic;Gasoline;31;Jet Black;9;19-413;6-Speed Automatic;3GNCJLSB0KL259658
764857745.html;$17,697;;;Good Deal;4.9;53;4.4;20 reviews;21;19;Front Wheel Drive;3.3L 24-Valve DOHC CVVT V6 Engine;;Gasoline;28;Black;49,995;191929K;Automatic;KNALN4D76F5191929
762427132.html;$11,997;;$12997;Good Deal;4.8;68;4.4;48 reviews;32;20;AWD;2.0L L4 DOHC 16V;Bronze;Gasoline;27;TAN;90,597;112865TK;Automatic;WA1LFAFP8BA112865
761493576.html;$11,989;;;Good Deal;4.6;122;4.6;160 reviews;32;30;FWD;2.0L I4 16V DDI DOHC Turbo Diesel;Toffee Brown Metallic;Diesel;42;Cornsilk;22,042;VP330200;6-Speed Automatic with Auto-Shift;3VWLL7AJ4EM330200
761306124.html;$58,795;$58,795;;;4.7;308;5;3 reviews;32;21;RWD;3.0L I6 24V GDI DOHC Turbo;Mineral White Metallic;Gasoline;30;Oyster;4;K7D13803;6-Speed Manual;WBA2N1C5XK7D13803
765690382.html;$24,994;;$25994;Good Deal;4.8;1086;4.6;13 reviews;37;;AWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/121;Brilliant Black;Gasoline;;Black;24,240;30357;8-Speed Automatic w/OD;WAUD2AFR4GA029378
755731949.html;$67,734;$77,735;$70740;;5;25;5;3 reviews;11;14;RWD;6.2L 8 Cyl.;Summit White;E85 Flex Fuel;20;Cocoa/shale;0;24884;10-Speed Automatic;1GKS1HKJ0KR107613
749419186.html;$30,734;$37,460;;;5;23;5;32 reviews;15;21;FWD;3.5L V6 24V MPFI DOHC;Gun Metallic;Gasoline;30;Charcoal;9;N402083;Automatic CVT;1N4AA6AP3JC402083
765720844.html;$25,000;;$25500;Good Deal;4.8;236;4.8;49 reviews;25;20;Front Wheel Drive;3.5L V6 Cylinder Engine;Graphite Luster Metallic;Gasoline;28;Graystone;46,069;190566A;Automatic;5FRYD3H46FB004403
751964762.html;$24,258;$28,125;;;4.9;212;4.9;50 reviews;32;27;FWD;1.6L I4 16V GDI DOHC Turbo;Platinum Graphite;Gasoline;37;Black;5;R3945;7-Speed Automatic with Auto-Shift;5XXGU4L16KG307222
759593992.html;$20,326;$25,100;;;5;251;4.9;37 reviews;32;21;FWD;2.5L I4 16V MPFI DOHC Flexible Fuel;Oxford White;E85 Flex Fuel;29;Gray / Black;3;TK155;6-Speed Automatic;1FMCU0F73KUA50081
765273237.html;$48,902;$50,470;;;4.9;482;4.5;42 reviews;22;18;FWD;3.6L V6 24V GDI DOHC;Pepperdust Metallic;Gasoline;25;Cocoa / Shale;1;TU273;6-Speed Automatic;1GKKNPLS2KZ227001
752059152.html;$40,766;$42,625;;;4.9;53;4.7;42 reviews;25;22;Front Wheel Drive;2.0L 4-Cyl Engine;Ebony Twilight Metallic;Gasoline;28;;8;KL171578;Automatic;3GKALSEX0KL171578
758136574.html;$51,966;;;Fair Price;5;251;4.7;79 reviews;55;;4WD;6.7L I6 24V DDI OHV Turbo Diesel;Brilliant Black Crystal Pearlcoat;Diesel;;Black;53,385;TJ294A;6-Speed Automatic;3C6UR5PL5HG779625
760926785.html;$23,940;;;Great Deal;4.7;359;4.7;71 reviews;54;21;Front Wheel Drive;3.6L V6 CYLINDER;Blue;Gasoline;31;Tan;24,842;HU192949;8-Speed Automatic;1G4ZR5SS2HU192949
765976120.html;$17,495;;$17995;Great Deal;4.8;1086;4.5;217 reviews;42;25;FWD;Regular Unleaded I-4 2.5 L/152;Pearl White;Gasoline;32;Charcoal;41,391;29770A;1-Speed CVT w/OD;5N1AT2MT6GC749529
759805190.html;$27,590;;;Good Deal;4.9;475;4.6;217 reviews;23;;4WD;EcoTec3 5.3L V8 Flex Fuel;Silver Ice Metallic;E85 Flex Fuel;;Jet Black/Dark Ash;97,664;EG413155;6-Speed Automatic Electronic with Overdrive;3GCUKSEC3EG413155
749673330.html;$17,494;;$17994;Great Deal;4.8;1086;4.8;85 reviews;39;23;RWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/122;Jet Black;Gasoline;35;Black w/Red Highlight;31,303;28648;;WBA3A5C53FF453756
764099730.html;$24,977;;$25477;Good Deal;4.7;359;4.8;45 reviews;53;20;Front Wheel Drive;2.0L 4 CYLINDER;White;Gasoline;28;Rock Gray;22,567;JR018335;6-Speed Automatic;WA1BCCFS7JR018335
767251357.html;$16,493;;;Good Deal;4.8;1125;4.2;99 reviews;40;21;RWD;2.0L I4 16V GDI DOHC Turbo;Radiant Silver Metallic;Gasoline;31;Morello Red / Jet Black;72,135;XRD37397;6-Speed Automatic;1G6AE5SX4D0137397
758684793.html;$37,225;$37,225;;;5;932;4.7;82 reviews;13;18;AWD;V6 Cylinder Engine 3.5L;Modern Steel Metallic;Gasoline;26;Gray;11;9H0269;AUTOMATIC;5FNYF6H39KB048393
749065466.html;$33,275;$34,025;;;4.5;761;4.6;35 reviews;32;18;RWD;3.6L V6 24V GDI DOHC;Summit White;Gasoline;25;Jet Black;0;K1125249;Automatic;1GCGSCEN9K1125249
766155908.html;$60,130;;;;4.9;482;4.7;23 reviews;18;19;AWD;2.0L I4 16V GDI DOHC;Bright Silver Metallic;Gasoline;26;Charcoal;5;VU157;8-Speed Automatic;YV4A22PK5K1491354
761039892.html;$28,990;;;Good Deal;4.9;1370;4.7;38 reviews;44;19;FWD;3.5L V6 24V MPFI SOHC;Black;Gasoline;27;Beige;24,106;D49815;6-Speed Automatic;5FNRL5H66HB011831
757871575.html;$25,675;$26,745;;;4.8;236;4.4;69 reviews;17;25;AWD;2.4L 2.4L I4 DOHC 16V i-VTEC;Crystal Black Pearl;Gasoline;31;;14;190235;CVT;2HKRW6H3XKH200428
760937666.html;$24,316;$28,490;;;-1;-1;4.9;37 reviews;23;22;Front Wheel Drive;4 Cylinder Engine;Ingot Silver;Gasoline;28;Charcoal Black;3;KUA74219;Automatic;1FMCU0GDXKUA74219
765445379.html;$16,777;;;Good Deal;4.7;359;4.9;449 reviews;53;23;Four Wheel Drive;1.5L 4 CYLINDER;Black;Gasoline;30;Medium Light Stone;31,580;JUC37388;6-Speed Automatic;1FMCU9GD1JUC37388
755229794.html;$7,985;;;Good Deal;5;22;4.6;111 reviews;22;27;FWD;1.5L I4;Gray;Gasoline;33;Gray;108,451;7207;Automatic 5-Speed;JHMGE8H39DC023311
766634045.html;$24,990;;;Great Deal;4.9;1370;4.5;75 reviews;45;;FWD;3.5L V6 24V GDI SOHC;Silver;Gasoline;;Graystone;62,231;D50173;9-Speed Automatic;5FRYD3H25GB016901
766350846.html;$59,019;;;Good Deal;4.9;682;4.5;35 reviews;38;;4WD;6.6L V8 Diesel;Black;Diesel;;Jet Black/Medium Ash Gray w/Perforated Leather App;25,529;J213;Automatic 6-Speed;1GC1KXEY6JF265316
764532769.html;$21,170;;;;4.6;409;4.9;55 reviews;16;25;FWD;2.0L I4 16V MPFI DOHC;White;Gasoline;36;Ivory;10;H190978;Automatic CVT;19XFC2F64KE023719
751037366.html;$24,527;$27,680;;;4.1;104;4.6;164 reviews;24;26;FWD;1.5L DOHC;Nightfall Gray Metallic;Gasoline;32;Medium Ash Gray;5;C540935;6-Speed Automatic;3GNAXHEV5KS540935
765711016.html;$21,495;;$22990;Good Deal;4.9;287;4.3;22 reviews;26;24;FWD;2.0L I4 16V GDI DOHC Turbo;Black Obsidian;Gasoline;33;Graphite;22,775;P9384;7-Speed Automatic with Auto-Shift;SJKCH5CP6JA060529
764099749.html;$12,640;;;Great Deal;4.7;359;4.9;15 reviews;43;15;Rear Wheel Drive;5.3L 8 CYLINDER;Silver;E85 Flex Fuel;21;Light Titanium;152,887;CR227259;6-Speed Automatic;1GKS1CE06CR227259
749246740.html;$31,801;$34,665;;;5;169;5;32 reviews;20;21;FWD;3.5L V6 24V MPFI DOHC;Black;Gasoline;30;Charcoal;0;N18127;Automatic CVT;1N4AA6AP0JC401358
766491609.html;$13,194;;;Good Deal;4.9;212;4.8;262 reviews;39;24;FWD;1.6L I4 16V GDI DOHC;Titanium Gray;Gasoline;30;Black;25,400;R4038A;6-Speed Automatic;KNDJN2A21G7309026
766111771.html;$15,434;;;Good Deal;4.9;482;4.4;215 reviews;24;25;FWD;2.5L I4 16V MPFI DOHC;Arctic Blue Metallic;Gasoline;32;Charcoal;90,135;TT507A;Automatic CVT;5N1AT2MT8FC855883
759583190.html;$12,975;;;Good Deal;4.8;416;4.4;55 reviews;27;16;FWD;Gas V6 3.0L/183;Quicksilver Metallic;Gasoline;25;Dark Titanium/Light Titanium;72,386;178402-S;6-Speed Automatic w/OD;1G4GC5EG4AF178402
766713053.html;$20,000;;$20500;Good Deal;4.8;236;4.7;639 reviews;22;28;Front Wheel Drive;2.5L 4 Cylinder Engine;Galactic Aqua Mica;Gasoline;39;Black;17,779;14084A;Automatic;4T1B11HK0JU590739
764566488.html;$47,100;$47,100;;;4.7;24;4.9;10 reviews;20;;4WD;5.3L V8 16V GDI OHV Flexible Fuel;Summit White;E85 Flex Fuel;;;0;91209T;6-Speed Automatic;2GCVKPEC9K1159943
761560559.html;$24,994;;$25494;Good Deal;4.8;1086;4.8;49 reviews;46;20;FWD;Premium Unleaded V-6 3.5 L/212;White Diamond Pearl;Gasoline;28;Ebony;58,125;29640;6-Speed Automatic w/OD;5FRYD3H46FB004529
766278287.html;$39,272;$43,810;;;4.6;262;5;1 reviews;14;20;FWD;3.5L V6 24V GDI DOHC;Brilliant Silver Metallic;Gasoline;30;Charcoal;8;NI19229;Automatic CVT;1N4AA6AV5KC371693
765594125.html;$66,257;$72,535;;;5;303;4;1 reviews;17;;4WD;Turbocharged Diesel V8 6.6L/403;Summit White;Diesel;;Cocoa/Dark Sand;18;GJ2100;6-Speed Automatic;1GT12SEY7KF226691
765382202.html;$53,980;;;;-1;-1;4.8;20 reviews;;;4WD;5.0L V8 32V PDI DOHC;White;E85 Flex Fuel;;;1;T4671;Automatic;1FTEW1E5XKFA74671
748564840.html;$15,089;$15,795;;;4.6;262;4.8;15 reviews;15;31;FWD;1.6L I4 16V MPFI DOHC;Gun Metallic;Gasoline;39;Charcoal;5;NI19013;Automatic CVT;3N1CN7AP7KL802556
761182558.html;$29,110;;;;4.6;409;4.3;32 reviews;16;51;FWD;1.5L I4 16V MPFI DOHC Hybrid;White;Hybrid;45;Ivory;12;H190700;Automatic CVT;19XZE4F90KE023617
752313359.html;$29,181;$30,000;;;5;169;4.6;5 reviews;20;16;RWD;4.0L V6 24V MPFI DOHC;Glacier White;Gasoline;23;Beige;0;N19007T;5-Speed Automatic;1N6AD0ER4KN702258
766791529.html;$43,058;$43,058;;;2.5;10;4.4;87 reviews;6;20;AWD;3.5L V6 24V PDI DOHC;Black;Gasoline;26;;10;586945;8-Speed Automatic;5TDJZRFHXKS586945
767426684.html;$15,900;;;Good Deal;4.9;1370;4.6;203 reviews;38;14;RWD;5.4L V8 24V MPFI SOHC Flexible Fuel;Black;E85 Flex Fuel;18;Tan;142,658;D49991A;6-Speed Automatic;1FTFW1CV1AFC05590
764219461.html;$24,694;;;Good Deal;4.8;1086;4.9;24 reviews;40;20;AWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/121;Mythos Black Metallic;Gasoline;29;Black;31,173;30347;6-Speed Automatic w/OD;WA1EFCFS3GR006566
765205407.html;$24,482;;;Great Deal;4.8;1057;4.8;44 reviews;44;20;RWD;3.5L V6 24V GDI DOHC;White;Gasoline;29;Tan;45,864;TFB120779;7-Speed Automatic;WDDHF5KB7FB120779
753320092.html;$36,940;;;Good Deal;4.7;359;4.8;40 reviews;58;15;Four Wheel Drive;3.5L V6 CYLINDER;Black;Gasoline;20;Black;44,810;HEA24389;6-Speed Automatic;1FMJK1MT3HEA24389
761935749.html;$46,999;$55,860;$48999;;5;25;4.3;30 reviews;27;16;4WD;6.2L V8 16V GDI OHV;Black;Gasoline;22;;5;19-195;Automatic;1GCUYGELXKZ234621
765878759.html;$31,500;;;Good Deal;4.9;538;4.9;42 reviews;20;16;RWD;4.0L V6 24V MPFI DOHC;Cement;Gasoline;20;Dark Charcoal;40,449;P013718R;5-Speed Automatic;JTEZU4BF6EK013718
765224460.html;$59,492;;;Good Deal;4.9;162;4.5;35 reviews;32;;4WD;6.6L;Deep Ocean Blue Metallic;Diesel;;Saddle;8,639;00P2131A;Automatic;1GC1KXEY0JF154325
753279424.html;$33,479;$35,820;;;4.6;262;4.8;39 reviews;14;17;4WD;2.0L I4 16V GDI DOHC Turbo;Crystal Metallic;Gasoline;25;Black;11;JE18285;8-Speed Automatic;1C4GJXAN4JW300265
761375422.html;$23,188;;;Good Deal;5;15;4.5;161 reviews;32;16;FWD;Intercooled Turbo Premium Unleaded I-4 2.3 L/140;Gray;Gasoline;23;Ebony;52,266;00HP4645;6-Speed Automatic w/OD;1FM5K7DH5GGC69651
757681736.html;$19,488;$24,390;;;4.6;262;4.7;171 reviews;15;19;FWD;2.4L I4 16V MPFI DOHC;Red Line;Gasoline;25;Black;12;DT18513;4-Speed Automatic;3C4PDCABXJT529724
749791638.html;$40,395;;;;4.5;39;4.2;25 reviews;11;;FWD;2.4L I4 16V GDI DOHC;Platinum White Pearl;Gasoline;;Ebony;14;19223;8-Speed Automatic with Auto-Shift;19UUB1F69KA005077
758214540.html;$22,994;;;Great Deal;4.8;1086;4.8;168 reviews;41;21;AWD;Regular Unleaded V-6 3.5 L/213;Pearl White;Gasoline;28;Graphite;13,197;29075;1-Speed CVT w/OD;5N1AZ2MH5HN194041
761637302.html;$18,506;;;Good Deal;4.8;416;4.8;379 reviews;28;24;FWD;Regular Unleaded I-4 2.5 L/152;Red;Gasoline;33;Black;15,184;707065-P;6-Speed Automatic w/OD;4T1BF1FK3HU707065
763413157.html;$25,239;;;Good Deal;4.8;416;4.7;116 reviews;31;16;4WD;Regular Unleaded V-6 3.6 L/220;Firecracker Red Clearcoat;Gasoline;21;Black;117,269;136151-P;5-Speed Automatic w/OD;1C4BJWEG9GL136151
767344490.html;$20,913;$22,492;;;4.9;538;;;20;30;FWD;1.8L I4 16V MPFI DOHC;;Gasoline;38;;0;009942;Automatic CVT;JTDEPRAE9LJ009942
763984101.html;$42,453;$45,046;;;5;6;4.8;49 reviews;29;17;4WD;4.0 L;Classic Silver Metallic;Gasoline;20;Graphite;1;00N35008;Automatic;JTEBU5JR5K5662407
760671272.html;$10,900;;;Great Deal;4.9;538;4.8;53 reviews;20;27;FWD;1.6L I4 16V GDI DOHC;;Gasoline;36;;39,549;PT043816;6-Speed Automatic;KNADM4A32H6043816
764456533.html;$24,995;;;Great Deal;4.8;1086;4.8;32 reviews;46;21;FWD;Premium Unleaded V-6 3.5 L/213;Black Obsidian;Gasoline;27;Java;39,470;30207;1-Speed CVT w/OD;5N1AL0MN5FC530470
766059625.html;$44,600;$51,540;;;5;62;4.3;30 reviews;14;16;4WD;5.3L V8 16V GDI OHV;Cajun Red;Gasoline;22;;1;2085;Automatic;3GCUYGED5KG125962
764795044.html;$22,500;;;Great Deal;4.8;114;4.9;14 reviews;32;20;All Wheel Drive;3.6L V6 DOHC 24V;Toffee Brown Metallic;Gasoline;29;Cornsilk Beige;50,022;283194;8-Speed Automatic;WVGEF9BP2ED013279
761061661.html;$37,978;;$38509;Good Deal;4.9;225;4.7;142 reviews;41;16;4WD;5.3L V8 16V GDI OHV;Onyx Black;Gasoline;23;Dark Ash;36,122;U218554;8-Speed Automatic;3GTU2NEC9HG218554
766877485.html;$19,290;;$20800;Good Deal;4.9;538;4.8;146 reviews;26;27;FWD;1.5L I4 16V GDI DOHC Turbo;Summit White;Gasoline;36;Jet Black;27,315;P233699;6-Speed Automatic;1G1ZD5ST5JF233699
760814938.html;$24,922;$25,940;;;4.3;67;4.7;25 reviews;24;24;FWD;2.5L I4 16V GDI DOHC;Soul Red Crystal Metallic;Gasoline;30;Black;3;528788;6-Speed Automatic;JM3KFABM8K1528788
755110682.html;$16,029;$19,110;;;5;15;4.8;27 reviews;19;26;FWD;Regular Unleaded I-4 2.0 L/122;Symphony Silver;Gasoline;36;Gray;10;00H19091;6-Speed Automatic w/OD;5NPD74LF8KH427176
760857408.html;$14,982;$18,060;;;4.4;402;4.7;42 reviews;16;31;FWD;1.6L 4-Cylinder;Super Black;Gasoline;39;Charcoal;92;884692;CVT;3N1CN7AP9JL884692
748847555.html;$66,430;$66,430;;;4.7;308;5;4 reviews;32;21;RWD;3.0L I6 24V GDI DOHC Turbo;Bluestone Metallic;Gasoline;29;Ivory White;4;KWE66703;8-Speed Automatic;WBAJE5C52KWE66703
759816616.html;$23,078;$24,960;;;4.7;176;4.9;13 reviews;23;52;FWD;Gas/Electric I-4 1.6 L/96;Aurora Black Pearl;Hybrid;49;Charcoal;269;K244320;6-Speed Auto-Shift Manual w/OD;KNDCB3LC2K5244320
762980604.html;$37,995;;$38495;Good Deal;4.8;1086;4.8;40 reviews;47;13;RWD;Regular Unleaded V-8 5.6 L/339;Hermosa Blue;Gasoline;18;Charcoal;12,653;30082;7-Speed Automatic w/OD;JN8AY2ND9J9058050
763674699.html;$40,325;$40,325;;;4.9;701;4.5;6 reviews;21;20;FWD;3.5L V6 24V GDI SOHC;Modern Steel;Gasoline;25;Black;2;H19335;9-Speed Automatic;5FNYF7H90KB000288
765283685.html;$28,925;$28,925;;;4.9;701;4.4;69 reviews;20;28;FWD;1.5L I4 16V GDI DOHC Turbo;Modern Steel;Gasoline;34;Gray;2;H19384;Automatic CVT;5J6RW1H54KA016253
766784058.html;$54,435;$54,435;;;4.9;599;4.7;23 reviews;32;22;4MATIC;I4;Polar White;Gasoline;27;Black;103;M572847;9-Speed Automatic;WDC0J4KB4KF572847
745680373.html;$21,354;$27,795;;;4.9;682;4.7;298 reviews;29;26;FWD;2.5L 4 cyls;Magnetic Black;Gasoline;33;Charcoal;15;18R566;CVT (Continuously Variable);JN8AT2MT7JW488474
757815133.html;$31,444;;;Good Deal;4.9;49;4.6;217 reviews;45;16;4WD;EcoTec3 5.3L V8 Flex Fuel;Silver;Gasoline;22;saddle;73,366;292414;6 Speed Automatic;3GCUKTEC0EG292414
766175659.html;$34,208;$36,010;;;5;169;4.6;22 reviews;22;26;FWD;2.5L I4 16V MPFI DOHC;White;Gasoline;33;Beige;5;N19195T;Automatic CVT;5N1AT2MT1KC783564
759735473.html;$46,653;$55,900;;;4.6;101;4.7;93 reviews;7;;4WD;6.7L I6 24V DDI OHV Turbo Diesel;Walnut Brown;Diesel;;Diesel Gray / Black;0;E1004;6-Speed Automatic;3C6UR5CL4JG369362
761907881.html;$31,994;;$32494;Good Deal;4.8;1086;3.7;3 reviews;44;18;RWD;Premium Unleaded V-6 3.7 L/226;Majestic White;Gasoline;25;Graphite;23,714;29504;7-Speed Automatic w/OD;JN1BY1AP8JM180876
